income,sex,university,hsgrade,grant,dropout
19841.86992,female,florence,82,no,no
19981.37255,female,florence,63,no,yes
14346.95122,female,florence,81,no,no
6131.561789,male,florence,87,no,no
12779.26829,male,florence,67,no,no
1000.804065,female,florence,98,no,no
13703.44878,female,florence,87,no,no
18378.69919,male,florence,70,no,no
12842.60163,female,florence,100,no,no
16784.19789,female,florence,84,no,no
8553.658537,female,florence,93,no,no
8021.078431,female,florence,70,no,no
12715.60976,male,florence,100,no,no
11410.1626,female,florence,100,no,yes
10181.52866,female,florence,67,no,yes
8972.058824,male,florence,65,no,no
6949.186992,female,florence,70,no,yes
14171.29837,female,florence,96,no,no
17989.31863,male,florence,100,no,no
10505.41626,female,florence,87,no,yes
19203.7,female,florence,83,no,no
14203.86179,male,florence,68,no,yes
18325.71228,female,florence,98,no,no
19693.26748,male,florence,100,no,no
13079.74522,female,florence,70,no,no
11963.49593,female,florence,100,no,no
15981.41545,male,florence,95,no,no
15849.01961,female,florence,95,no,yes
8655.691057,male,florence,74,no,yes
11069.42675,female,florence,76,no,no
18404.21569,female,florence,60,no,no
12435.08772,female,florence,78,no,no
13657.31707,male,florence,100,no,no
13393.12102,male,florence,100,no,no
17346.37255,male,florence,74,no,no
14981.4,female,florence,68,no,no
12485.77236,male,florence,70,no,no
15330.625,male,florence,100,no,no
18048.43922,male,florence,88,no,no
5088.211382,male,florence,65,no,no
16086.58537,female,florence,79,no,no
9065.817073,male,florence,91,no,no
10798.52941,male,florence,71,no,no
19894.33123,male,florence,60,no,no
12740.12739,male,florence,60,no,no
19727.07317,male,florence,66,no,no
11570.88039,male,florence,73,no,no
8401.960784,male,florence,67,no,yes
4973.039216,female,florence,70,no,no
12804.96815,female,florence,99,no,no
19931.86275,male,florence,65,no,no
7322.5,female,florence,80,no,no
14433.384,male,florence,62,no,no
19652.0625,female,florence,74,no,no
18910.92958,female,florence,95,no,no
6480.637255,male,florence,72,no,no
9316.211382,female,florence,62,no,no
18780.39216,male,florence,63,no,no
18076.34146,male,florence,93,no,no
10329.11765,male,florence,60,no,no
16753.65854,female,florence,96,no,no
6251.57193,female,florence,63,no,no
16902.39216,male,florence,90,no,no
11589.8374,male,florence,98,no,no
13139.8374,male,florence,74,no,yes
9450,female,florence,62,no,no
4404.168421,female,florence,98,no,no
13124.78049,male,florence,60,no,no
14133.73984,female,florence,88,no,no
8874.607843,male,florence,70,no,no
10265.625,female,florence,98,no,no
16572.7065,female,florence,86,no,yes
15985.56911,female,florence,81,no,no
13570.97561,female,florence,98,no,no
15174.5098,female,florence,80,no,no
15861.00732,male,florence,93,no,no
9805.528455,female,florence,100,no,no
12339.21569,female,florence,100,no,no
6503.252033,female,florence,66,no,no
740.7303922,male,florence,100,no,no
17722.40098,male,florence,62,no,yes
15306.91057,female,florence,72,no,no
10733.45333,female,florence,65,no,no
10017.10569,female,florence,70,no,no
9765.979675,male,florence,72,no,no
14070.52846,female,florence,70,no,no
18603.33333,male,florence,85,no,no
14935.78947,female,florence,100,no,no
8615.087719,male,florence,77,no,no
17383.85965,male,florence,80,no,no
17213.82114,female,florence,61,no,no
17383.85965,male,florence,64,no,no
18159.37398,female,florence,65,no,yes
15350.73684,male,florence,98,no,no
16435.36585,male,florence,70,no,no
19570.55203,male,florence,67,no,no
17820.3252,male,florence,100,no,no
6789.105691,female,florence,63,no,no
17567.31707,female,florence,100,no,no
10074.47154,female,florence,71,no,no
19915.19608,male,florence,90,no,no
6881.052632,female,florence,75,no,no
6120.84507,female,florence,63,no,no
8663.897059,female,florence,88,no,no
11188.23529,female,florence,92,no,no
16425,female,florence,96,no,no
4444.227642,female,florence,87,no,no
8424.509804,female,florence,61,no,no
12318.43137,female,florence,100,no,no
18709.41656,female,florence,93,no,no
16967.15686,female,florence,100,no,no
15995.96341,male,florence,77,no,no
10786.66667,female,florence,62,no,yes
9813.802817,female,florence,90,no,no
13964.21569,female,florence,80,no,yes
7683.695122,female,florence,63,no,no
3463.00813,female,florence,72,no,no
9244.715447,male,florence,80,no,no
16880.79216,female,florence,100,no,no
5319.649123,female,florence,95,no,yes
6973.98374,female,florence,63,no,yes
9928.921569,female,florence,62,no,yes
7433.211382,male,florence,75,no,yes
9272.842105,female,florence,64,no,yes
4421.138211,female,florence,85,no,no
4907.352941,male,florence,60,no,no
17725.20325,female,florence,75,no,no
7484.713376,female,florence,100,no,yes
6759.298246,male,florence,70,no,yes
9617.834395,male,florence,72,no,no
8625.352941,female,florence,85,no,no
4192.156863,male,florence,90,no,no
17422.35772,male,florence,78,no,no
14495.93496,male,florence,97,no,no
11417.15686,male,florence,85,no,no
6823.235294,female,florence,86,no,no
9113.414634,male,florence,63,no,no
9156.259649,female,florence,72,no,no
14334.64211,female,florence,95,no,no
15256.09756,male,florence,92,no,no
5600,male,florence,60,no,no
17533.73984,female,florence,63,no,no
9667.886179,male,florence,60,no,no
17584.70563,male,florence,93,no,no
3204.117647,male,florence,70,no,no
10256.39106,male,florence,85,no,no
7280.083333,female,florence,71,no,no
4777.45098,male,florence,70,no,no
17238.14228,female,florence,100,no,no
11798.37398,female,florence,81,no,no
5046.341463,female,florence,92,no,yes
14331,female,florence,60,no,no
15293.13725,female,florence,74,no,yes
10424.56911,male,florence,97,no,no
6425.490196,female,florence,60,no,no
2292.903922,male,florence,92,no,yes
2830,female,florence,60,no,no
10207.31707,male,florence,64,no,no
11544.92647,male,florence,67,no,no
19860.50244,female,florence,90,no,no
5763.859649,male,florence,60,no,yes
19882.84632,male,florence,60,no,no
4809.772358,female,florence,74,no,yes
19468.27805,female,florence,92,no,no
12608.42105,female,florence,90,no,no
18715.17553,male,florence,66,no,no
6538,female,florence,100,no,no
14319.9187,female,florence,72,no,no
16829.30813,male,florence,81,no,no
8602.941176,female,florence,61,no,no
6776.422764,female,florence,96,no,no
12958.71228,female,florence,73,no,no
13830.35088,female,florence,60,no,no
8413.583333,female,florence,80,no,no
6101.34878,female,florence,83,no,no
14687.9121,male,florence,70,no,no
8932.553125,male,florence,62,no,no
1014.191083,female,florence,87,no,no
8784.221138,female,florence,90,no,no
13749.07,male,florence,62,no,yes
18173.02195,female,florence,73,no,no
13017.54902,male,florence,74,no,no
14196.99187,male,florence,100,no,no
12064.73333,male,florence,72,no,no
11098.78049,female,florence,60,no,no
4471.544715,male,florence,70,no,yes
316.1263158,male,florence,100,no,yes
19293.86667,male,florence,94,no,no
15472.54902,female,florence,100,no,yes
6110.784314,female,florence,66,no,no
12080.32484,female,florence,74,no,no
14564.71545,male,florence,73,no,no
13200.81301,male,florence,73,no,yes
14054.24797,male,florence,64,no,no
13037.64706,male,florence,65,no,no
13602.30938,female,florence,85,no,yes
16096.74797,female,florence,100,no,no
17165.52846,female,florence,84,no,no
16971.07843,female,florence,60,no,no
12842.92683,male,florence,64,no,yes
1576.341754,female,florence,73,no,no
9530.081301,female,florence,96,no,yes
18680.39216,male,florence,70,no,yes
16625.01961,male,florence,75,no,yes
13022.19512,male,florence,61,no,no
12407.85784,female,florence,70,no,no
9123.529412,male,florence,63,no,no
15364.02439,female,florence,76,no,no
13234.95935,female,florence,66,no,no
10704.96748,female,florence,100,no,no
18426.96078,male,florence,62,no,yes
19455.20325,male,florence,65,no,no
13593.90244,male,florence,96,no,no
9054.140127,female,florence,68,no,no
12558.76423,male,florence,60,no,no
8941.463415,female,florence,60,no,no
18910.3125,female,florence,93,no,no
19117.34797,female,florence,77,no,no
5343.235294,male,florence,70,no,yes
17205.0813,male,florence,70,no,no
9058.065041,male,florence,72,no,no
15026.82927,male,florence,93,no,no
12131.30081,male,florence,65,no,no
4523.248408,female,florence,80,no,no
12657.54386,female,florence,64,no,no
7729.882353,female,florence,60,no,no
10953.25203,male,florence,64,no,no
18152.00561,male,florence,76,no,no
13835.60294,male,florence,65,no,no
15174.22451,female,florence,78,no,no
8020.588235,female,florence,78,no,no
3431.847134,female,florence,71,no,no
6851.145098,female,florence,60,no,no
15803,male,florence,70,no,yes
18256.92994,female,florence,90,no,no
3106.369427,female,florence,64,no,yes
7020.098039,male,florence,88,no,no
15716.01626,male,florence,92,no,no
2749.607843,female,florence,97,no,no
6557.578,female,florence,60,no,no
14565.43438,male,florence,90,no,no
6755.691057,male,florence,93,no,no
10788.21138,female,florence,83,no,no
8906.447154,male,florence,100,no,no
5978.861789,female,florence,66,no,no
15068.13577,female,florence,60,no,no
19658.10526,female,florence,80,no,no
6667.886179,male,florence,75,no,no
14290.68699,male,florence,72,no,no
15094.71545,female,florence,75,no,no
13486.05754,male,florence,66,no,yes
6425.614035,female,florence,84,no,no
3077.642276,female,florence,60,no,no
13657.23577,male,florence,74,no,no
10553.65854,female,florence,100,no,no
17892.28431,male,florence,80,no,no
11343.58618,male,florence,83,no,yes
8007.317073,female,florence,92,no,no
10970.56911,female,florence,73,no,no
18278.92157,female,florence,87,no,no
8497.458824,male,florence,75,no,no
14201.21951,female,florence,86,no,no
10626.12611,male,florence,74,no,no
17300,female,florence,78,no,no
10518.7,male,florence,70,no,yes
12478.6748,female,florence,100,no,no
15943.08943,male,florence,70,no,no
7782.352941,male,florence,83,no,yes
11132.1875,male,florence,79,no,no
1630.487805,female,florence,60,no,no
5490.877193,female,florence,90,no,no
16688.21951,female,florence,90,no,no
6360.162602,female,florence,91,no,yes
11801.62602,female,florence,84,no,no
18095.39216,female,florence,60,no,no
16381.30081,female,florence,60,no,no
8828.891057,male,florence,60,no,no
13212.73885,male,florence,100,no,yes
15437.50318,male,florence,62,no,yes
15454.72276,male,florence,93,no,yes
11535.29825,male,florence,60,no,no
9409.307317,female,florence,62,no,no
18132.96373,female,florence,100,no,no
12818.13725,female,florence,100,no,no
7774.035088,male,florence,72,no,yes
15795.58824,male,florence,60,no,no
6191.869919,male,florence,65,no,no
4386.348039,male,florence,74,no,yes
11927.64228,male,florence,68,no,no
10458.53659,female,florence,72,no,no
17810.29412,male,florence,100,no,no
14943.1561,female,florence,60,no,no
4654.065041,male,florence,68,no,no
12499.20325,male,florence,68,no,yes
14634.31373,male,florence,84,no,no
13401.36667,female,florence,70,no,yes
10913.42647,female,florence,73,no,no
11887.64228,female,florence,78,no,yes
9708.333333,female,florence,72,no,no
11934.14634,male,florence,92,no,no
7026.1825,male,florence,78,no,no
14621.01911,male,florence,68,no,yes
9821.480702,female,florence,70,no,no
11600,female,florence,63,no,no
17048.94309,female,florence,79,no,no
18497.56098,male,florence,97,no,no
12671.13821,male,florence,60,no,no
17803,male,florence,78,no,no
14807.72358,female,florence,95,no,no
9555.681529,female,florence,60,no,no
7094.607843,male,florence,75,no,no
11836.09756,male,florence,70,no,no
13566.11765,female,florence,80,no,no
11034.62166,female,florence,85,no,yes
8505.01626,female,florence,75,no,no
14360.78431,female,florence,100,no,no
18837.15686,male,florence,100,no,no
13896.84211,male,florence,77,no,yes
13687.64281,male,florence,60,no,yes
14917.88618,male,florence,60,no,no
18804.47154,male,florence,86,no,no
15225.44715,female,florence,63,no,yes
18668.29268,male,florence,64,no,no
1050.910877,female,florence,65,no,no
14254.41176,male,florence,72,no,no
10897.96748,female,florence,100,no,no
19261.76471,male,florence,75,no,yes
16866.86911,female,florence,76,no,yes
12134,male,florence,60,no,no
15666.73039,male,florence,84,no,no
10634.6951,male,florence,75,no,no
11242.27642,male,florence,84,no,no
17189.92421,male,florence,90,no,no
18998.37398,female,florence,67,no,no
11041.46341,male,florence,100,no,no
10992.2807,male,florence,98,no,yes
5882.352941,female,florence,60,no,yes
17205.62764,female,florence,78,no,no
10561.13415,male,florence,67,no,no
8119.607843,female,florence,93,no,yes
13386.6242,female,florence,82,no,no
16751.09,female,florence,62,no,no
15105.88235,male,florence,70,no,no
15896.47059,male,florence,70,no,no
12327.64228,female,florence,85,no,no
5501.122807,female,florence,62,no,no
15820.58824,male,florence,84,no,no
11296.56863,male,florence,83,no,no
526.3157895,female,florence,84,no,no
14481.1878,male,florence,62,no,yes
4156.910569,female,florence,66,no,no
9752.03252,female,florence,62,no,yes
15422.41545,male,florence,72,no,no
13699.42683,female,florence,73,no,no
17744.10569,male,florence,72,no,no
13901.05263,male,florence,60,no,no
15186.47561,female,florence,75,no,no
15060.7561,female,florence,80,no,no
10392.15686,female,florence,83,no,no
7538.216561,female,florence,65,no,no
6017.834395,male,florence,78,no,yes
3300.705882,female,florence,88,no,yes
18589.8374,female,florence,80,no,no
15081.70732,male,florence,69,no,no
7433.823529,female,florence,100,no,no
15978.45528,female,florence,95,no,yes
9884.146341,female,florence,100,no,no
15463.82114,female,florence,72,no,no
15765.53659,male,florence,67,no,no
11397.93404,male,florence,92,no,no
11354.6748,female,florence,83,no,no
2995.541401,male,florence,74,no,no
14019.74522,male,florence,73,no,no
14836.17886,female,florence,100,no,no
13126.11465,female,florence,90,no,no
9614.096078,female,florence,100,no,yes
6865.853659,female,florence,97,no,no
18786.37255,female,florence,78,no,no
7753.137255,male,florence,85,no,yes
13564.55285,female,florence,70,no,no
11521.56863,female,florence,100,no,no
14362.45614,male,florence,74,no,no
8273.754386,female,florence,85,no,no
8427.647059,female,florence,80,no,no
19909.7561,female,florence,80,no,no
1595.739837,male,florence,95,no,no
3108.917197,female,florence,60,no,no
18718.3252,male,florence,60,no,no
13892.48039,male,florence,97,no,no
19984.21569,male,florence,100,no,no
10580.89172,male,florence,60,no,no
9559.509804,female,florence,74,no,no
7565.447154,male,florence,80,no,no
16101.53123,male,florence,95,no,no
15332.35772,female,florence,75,no,no
15329.6748,female,florence,73,no,no
17769.36667,female,florence,60,no,no
18029.5935,male,florence,100,no,no
6509.554472,female,florence,82,no,no
19017.12281,male,florence,100,no,no
10601.91083,male,florence,80,no,no
17490.875,male,florence,100,no,no
10555.39216,female,florence,60,no,no
6037.745098,female,florence,70,no,yes
14628.80325,female,florence,68,no,yes
14545.74065,male,florence,80,no,no
12457.17325,male,florence,65,no,no
12494.39593,female,florence,100,no,no
14431.30081,female,florence,100,no,yes
17749.43171,female,florence,98,no,no
16425.4902,female,florence,71,no,no
9862.45614,female,florence,88,no,no
19965.85366,female,florence,100,no,no
17892.68293,female,florence,100,no,no
15023.47368,female,florence,77,no,no
7328.278873,female,florence,82,no,yes
17160.97561,female,florence,67,no,no
7705.23,female,florence,70,no,no
13313.33333,male,florence,86,no,no
13924.39024,female,florence,100,no,no
7057.723577,female,florence,60,no,no
16924.62157,female,florence,80,no,no
18529.62358,male,florence,93,no,no
10193.27642,female,florence,99,no,no
18600.98039,male,florence,60,no,no
5569.122807,female,florence,83,no,no
9933.080702,male,florence,68,no,no
19633.10588,female,florence,82,no,no
12645.48374,male,florence,100,no,no
11428.45528,female,florence,97,no,no
9981.707317,male,florence,84,no,no
16118.29268,female,florence,93,no,no
18207.45447,male,florence,73,no,no
18674.13614,male,florence,92,no,no
16073.8878,female,florence,65,no,yes
18764.65588,female,florence,100,no,no
12684.95935,female,florence,84,no,yes
14535.8807,female,florence,72,no,no
9298.979675,female,florence,91,no,no
11954.33333,female,florence,80,no,yes
18759.31373,female,florence,65,no,no
18139.94228,female,florence,100,no,no
13415.85366,female,florence,76,no,no
15830.02451,female,florence,70,no,yes
12331.4878,male,florence,64,no,no
18339.21569,female,florence,64,no,no
787.1273885,female,florence,85,no,yes
17093.375,female,florence,66,no,no
13518.87719,female,florence,66,no,no
4998.363057,male,florence,82,no,no
17306.10569,female,florence,95,no,no
15793.13385,female,florence,90,no,no
15093.90244,male,florence,63,no,no
6776.227642,female,florence,74,no,yes
19246.95122,female,florence,73,no,no
7178.861789,male,florence,77,no,yes
12934.1465,female,florence,70,no,no
14436.17886,male,florence,92,no,no
11667.01754,female,florence,91,no,no
11951.52451,female,florence,66,no,no
13363.72549,female,florence,76,no,no
10194.60784,female,florence,64,no,no
17740.3252,male,florence,62,no,no
12374.79675,male,florence,70,no,no
12824.02451,female,florence,75,no,no
7285.263158,male,florence,80,no,no
7809.313725,female,florence,60,no,yes
16398.40976,female,florence,62,no,yes
11265.47771,male,florence,64,no,yes
17167.88618,female,florence,73,no,no
13892.35669,female,florence,100,no,no
10590.68627,male,florence,61,no,no
16933.73984,female,florence,91,no,no
18658.94309,female,florence,99,no,yes
14610.56911,female,florence,98,no,no
10756.86275,female,florence,60,no,no
12350.14706,female,florence,87,no,yes
5691.300813,female,florence,68,no,no
19643.90244,male,florence,100,no,no
13.06910569,female,florence,92,no,no
10471.03509,male,florence,100,no,no
19843.23529,male,florence,67,no,yes
18192.42105,male,florence,80,no,yes
12345.52846,male,florence,78,no,yes
17862.19512,female,florence,100,no,no
19005.39216,male,florence,72,no,no
10583.54553,female,florence,100,no,no
12383.47563,female,florence,60,no,no
15645.27642,female,florence,60,no,no
2789.094737,female,florence,67,no,no
11145.19063,male,florence,82,no,no
12164.70588,female,florence,90,no,no
4359.349593,female,florence,75,no,yes
13470.54715,female,florence,63,no,no
15891.57895,male,florence,77,no,no
8206.504065,female,florence,100,no,no
16259.48718,female,florence,78,no,no
13623.52941,male,florence,100,no,yes
14151.21951,female,florence,100,no,no
15762.48943,female,florence,61,no,no
15293.69919,female,florence,96,no,no
15293.69919,female,florence,85,no,no
978.7770701,female,florence,75,no,no
10126.55285,female,florence,98,no,no
13197.56098,male,florence,70,no,no
12498.78049,female,florence,84,no,no
6650.813008,female,florence,86,no,no
16760.12739,female,florence,63,no,no
9085.772358,male,florence,61,no,no
7797.452229,female,florence,70,no,no
3008.280255,female,florence,98,no,no
5.677192982,male,florence,62,no,yes
11139.72549,female,florence,67,no,no
13636.27451,male,florence,60,no,no
16396.34146,female,florence,100,no,no
4142.038217,male,florence,60,no,no
16345.93496,male,florence,62,no,no
849.6815287,female,florence,60,no,no
11387.80488,female,florence,74,no,no
18111.62843,female,florence,70,no,no
14264.78455,female,florence,80,no,no
12000.26992,male,florence,93,no,no
8078.1375,female,florence,97,no,no
18116.26016,female,florence,98,no,no
17229.26667,female,florence,81,no,no
9575,female,florence,100,no,no
7693.684211,male,florence,62,no,yes
8300.955285,female,florence,97,no,no
8709.349593,female,florence,75,no,no
10863.75,female,florence,78,no,no
12729.64634,female,florence,95,no,yes
19570.35088,female,florence,98,no,no
13883.33333,male,florence,80,no,yes
6202.45614,male,florence,80,no,yes
12568.29268,female,florence,100,no,no
18238.65854,male,florence,63,no,no
2128.48535,female,florence,60,no,no
7350.406504,female,florence,62,no,no
15549.90894,female,florence,100,no,no
12721.05938,male,florence,66,no,no
10826.47059,female,florence,70,no,no
19382.12276,female,florence,91,no,yes
18027.94118,female,florence,97,no,no
4003.508772,female,florence,68,no,no
19969.37398,female,florence,81,no,yes
13295.04065,male,florence,60,no,no
15029.29268,female,florence,73,no,yes
14634.87805,female,florence,70,no,no
6658.130081,female,florence,87,no,yes
12825.85366,male,florence,73,no,no
9830.081301,male,florence,90,no,yes
15195.32813,female,florence,85,no,no
13718.68627,female,florence,73,no,no
17605.39216,male,florence,66,no,yes
6323.508772,male,florence,77,no,no
9967.886179,female,florence,73,no,no
9800.490196,female,florence,83,no,no
15079.64912,female,florence,70,no,no
11000.4065,female,florence,70,no,yes
18001.70732,male,florence,60,no,yes
15067.7451,female,florence,98,no,no
13292.93193,female,florence,67,no,no
18305.88235,male,florence,100,no,no
10953.25203,male,florence,63,no,yes
16714.70588,female,florence,87,no,yes
10330.39216,female,florence,91,no,yes
7288.070175,male,florence,60,no,no
11780.87255,male,florence,73,no,yes
11803.92157,female,florence,82,no,no
8320.588235,female,florence,97,no,no
11194.73684,female,florence,90,no,no
7559.872611,female,florence,70,no,no
10311,female,florence,65,no,no
15199.5098,male,florence,60,no,no
15134.14634,female,florence,100,no,no
12961.76471,female,florence,79,no,no
10957.77642,male,florence,62,no,no
6270.098039,female,florence,100,no,no
15144.03984,female,florence,87,no,no
18626.56863,female,florence,95,no,no
15781.86992,male,florence,73,no,no
18614.01274,male,florence,60,no,no
12540.19608,female,florence,83,no,no
19836.58537,male,florence,70,no,no
15366.26016,female,florence,80,no,yes
16892.27642,female,florence,97,no,no
17009.34959,male,florence,89,no,no
7222.357724,male,florence,87,no,no
12280.89172,female,florence,60,no,no
2486.27451,female,florence,62,no,no
16128.43137,female,florence,76,no,no
17706.91057,female,florence,80,no,no
12867.01754,female,florence,100,no,yes
12837.7451,female,florence,72,no,yes
10176.42276,male,florence,60,no,yes
18392.52033,male,florence,78,no,no
9261.403509,female,florence,78,no,no
18291.54902,female,florence,90,no,no
9104.313008,male,florence,66,no,no
1386.99187,female,florence,85,no,no
5487.745098,female,florence,80,no,yes
15266.58537,male,florence,78,no,no
11739.38235,female,florence,73,no,no
663.6617647,male,florence,62,no,no
4897.54902,female,florence,72,no,yes
9102.585366,male,florence,60,no,no
19887.93577,male,florence,62,no,no
11911.38211,male,florence,60,no,yes
16247.54902,female,florence,70,no,yes
6625.609756,male,florence,80,no,no
11274.52229,male,florence,97,no,no
6314.215686,female,florence,67,no,no
14492.21754,female,florence,99,no,no
11107.62105,female,florence,60,no,no
14199.43089,female,florence,60,no,no
14439.70588,male,florence,70,no,no
19765.92683,female,florence,78,no,no
10778.24561,female,florence,100,no,no
318.4713376,male,florence,75,no,no
5363.72549,female,florence,70,no,no
11028.11368,female,florence,70,no,no
10908.35088,female,florence,72,no,yes
7176.491228,male,florence,63,no,no
15129.41176,female,florence,98,no,no
9153.455285,female,florence,86,no,no
16240.70701,female,florence,68,no,yes
9519.453125,male,florence,68,no,no
18049.03252,male,florence,91,no,no
11845.36842,female,florence,70,no,no
4915.923567,female,florence,82,no,no
4006.504065,female,florence,72,no,no
11319.26569,male,florence,90,no,yes
14226.01626,female,florence,72,no,no
14499.40407,female,florence,94,no,no
12244.9252,male,florence,75,no,yes
8698.780488,female,florence,74,no,no
11658.13008,female,florence,60,no,no
9391.087719,female,florence,100,no,no
18036.01626,male,florence,65,no,yes
9391.087719,female,florence,100,no,no
8677.480702,male,florence,75,no,yes
4131.707317,male,florence,65,no,no
14483.19106,female,florence,85,no,yes
16337.7451,male,florence,70,no,no
8837.735032,male,florence,63,no,yes
9212.982456,male,florence,60,no,no
11069.30196,female,florence,91,no,yes
10265.43333,female,florence,80,no,no
8770.877193,female,florence,75,no,no
14727.27018,female,florence,100,no,no
10658.94737,male,florence,70,no,no
17699.60784,male,florence,71,no,no
16004.9187,female,florence,74,no,no
18657.39837,male,florence,73,no,no
13961.38211,female,florence,100,no,no
11006.50407,female,florence,68,no,yes
15151.3,female,florence,80,no,yes
8898.353659,female,florence,100,no,yes
5165.617647,female,florence,83,no,no
5879.171569,male,florence,66,no,yes
16333.72549,male,florence,94,no,no
14010.16667,male,florence,66,no,yes
13145.91,male,florence,100,no,no
16833.4625,female,florence,100,no,no
12810.39431,male,florence,72,no,yes
12459.30732,female,florence,72,no,no
17879.47368,male,florence,100,no,no
15841.66667,female,florence,75,no,no
18904.06504,female,florence,68,no,no
15038.23529,male,florence,88,no,no
17637.80488,female,florence,90,no,no
19895.58824,female,florence,83,no,no
7696.38374,male,florence,65,no,yes
14284.45366,female,florence,74,no,no
14220.3252,male,florence,64,no,yes
15257.15447,female,florence,100,no,no
18771.92255,female,florence,80,no,no
15183.72421,female,florence,88,no,no
12065.44715,female,florence,93,no,no
5452.147059,female,florence,74,no,no
10614.02033,female,florence,75,no,no
6880.392157,female,florence,73,no,no
19750,female,florence,100,no,no
5934.098592,male,florence,75,no,yes
14075.79618,female,florence,85,no,yes
6557.754386,female,florence,75,no,no
19047.64706,male,florence,68,no,no
9085.746078,male,florence,68,no,yes
6956.77193,female,florence,100,no,no
13711.57895,female,florence,64,no,no
19769.90175,male,florence,100,no,no
19365.04065,male,florence,66,no,no
14021.54472,female,florence,96,no,yes
14854.65854,female,florence,76,no,no
15128.04878,female,florence,75,no,yes
16303.15649,female,florence,60,no,yes
16013.25203,female,florence,81,no,no
5504.95935,female,florence,63,no,no
16770.70064,female,florence,91,no,no
13687.64281,male,florence,73,no,no
18285.73171,female,florence,67,no,no
4705.882353,male,florence,68,no,yes
782.8070175,female,florence,70,no,no
4970.700637,female,florence,72,no,no
2269.918699,male,florence,60,no,yes
15317.64706,female,florence,76,no,yes
11266.24204,male,florence,61,no,yes
13485.80894,female,florence,82,no,no
14803.43137,female,florence,81,no,no
2999.186992,male,florence,60,no,yes
13022.64065,male,florence,60,no,no
9158.17193,male,florence,80,no,no
8781.943089,female,florence,66,no,no
11969.34959,female,florence,85,no,yes
9771.578947,male,florence,60,no,no
5101.788618,female,florence,82,no,yes
11830.39216,male,florence,75,no,no
9541.96748,female,florence,65,no,yes
11068.23577,female,florence,100,no,no
1671.544715,female,florence,60,no,yes
18397.05882,male,florence,87,no,no
19243.3121,male,florence,72,no,yes
10829.6748,female,florence,67,no,no
18691.07724,female,florence,60,no,yes
14654.04412,female,florence,64,no,no
8993.902439,male,florence,60,no,no
18288.28431,male,florence,65,no,no
10230.17236,female,florence,93,no,no
10993.62745,female,florence,80,no,no
10058.82353,male,florence,62,no,no
14924.84211,female,florence,94,no,yes
8766.105263,female,florence,60,no,no
11907.83333,male,florence,72,no,yes
6294.439024,male,florence,85,no,yes
14203.41123,male,florence,63,no,no
7786.923529,female,florence,65,no,no
6870.357724,female,florence,95,no,no
16276.43312,female,florence,63,no,yes
9828.583333,male,florence,70,no,yes
19412.10191,female,florence,60,no,no
7835.788618,female,florence,60,no,yes
17777.64706,female,florence,60,no,yes
8977.642276,female,florence,82,no,no
16086.47154,female,florence,63,no,yes
15777.96748,male,florence,70,no,yes
15392.68293,male,florence,100,no,no
8897.852941,female,florence,78,no,no
12709.29299,male,florence,83,no,yes
8115.170732,female,florence,60,no,yes
5340.796748,male,florence,60,no,yes
14805.61404,female,florence,77,no,yes
16644,female,florence,90,no,no
6750.490196,male,florence,60,no,yes
15706.91176,female,florence,60,no,yes
13300.47719,female,florence,96,no,yes
11217.88618,male,florence,68,no,no
12455.39216,female,florence,100,no,no
18950.87719,male,florence,60,no,no
14808.53659,female,florence,100,no,no
7793.170732,female,florence,85,no,no
15667,female,florence,67,no,no
6944.561404,female,florence,70,no,no
11332.84314,female,florence,70,no,no
8538.1,male,florence,85,no,no
2257.862745,female,florence,63,no,no
17815.62255,female,florence,100,no,no
10716.66667,male,florence,65,no,yes
13525.19298,female,florence,98,no,no
11562.60163,female,florence,98,no,no
11061.25,female,florence,64,no,no
4531.929825,male,florence,75,no,no
12360,female,florence,100,no,yes
15175,male,florence,67,no,yes
14390.57745,female,florence,98,no,no
12738.61789,male,florence,80,no,no
13448.05772,female,florence,100,no,yes
14186.42157,female,florence,66,no,yes
17104.27647,male,florence,68,no,no
9468.729825,male,florence,65,no,yes
4574.390244,male,florence,65,no,yes
8053.684211,male,florence,85,no,no
16915.4386,female,florence,100,no,no
4840.286624,female,florence,78,no,no
1949.6875,male,florence,62,no,no
17976.50407,female,florence,86,no,no
8455.552846,female,florence,65,no,no
8289.430894,female,florence,60,no,no
7789.068627,female,florence,84,no,yes
16797,male,florence,65,no,yes
15215.87157,male,florence,60,no,no
15277.45098,female,florence,88,no,yes
13629.43312,male,florence,80,no,yes
8228.156098,female,florence,100,no,no
18634.14013,male,florence,83,no,yes
9755.414013,female,florence,75,no,yes
14084.55285,female,florence,87,no,no
10828.02548,female,florence,73,no,yes
8662.264706,female,florence,100,no,yes
8200.636943,female,florence,82,no,yes
16999.18699,male,florence,95,no,no
18026,male,florence,60,no,yes
11711.17193,female,florence,72,no,no
11711.17193,female,florence,73,no,no
7322.45614,male,florence,72,no,no
10993.62745,male,florence,68,no,yes
8552.941176,female,florence,96,no,no
13519.10569,female,florence,100,no,no
441.1764706,female,florence,60,no,no
9313.630573,female,florence,86,no,yes
18445.63824,female,florence,76,no,no
10980.0813,female,florence,74,no,yes
14354.30894,male,florence,77,no,no
16691,female,florence,63,no,yes
8121.126761,male,florence,63,no,no
7951.391176,female,florence,96,no,yes
11980.88235,male,florence,100,no,no
